,Apparel_Set,Bottomwear,Dress,Innerwear,Loungewear_and_Nightwear,Saree,Socks,Topwear,Casual,Ethnic,Formal,Party,Smart_Casual,Sports,Travel
35938,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
35940,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
35942,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
35943,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
35944,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
35945,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
35946,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
35950,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
35951,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
35952,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
35953,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
35955,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
35956,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
35958,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
35963,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
35966,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
35969,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
35970,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
35972,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
35973,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
35974,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
35976,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
35979,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
35980,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
35982,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
35986,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
35988,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
35989,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
35992,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
35993,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
35994,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
35995,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
35996,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
35997,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
35998,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
35999,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
36000,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
36002,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
36004,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36005,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
36006,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36012,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
36013,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
36014,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36015,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36016,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36018,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36019,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
36021,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36022,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
36023,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36025,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
36026,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
36027,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
36029,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36030,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36033,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36035,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36036,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36037,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
36038,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36041,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36045,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36046,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36047,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36049,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
36050,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36051,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36052,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
36053,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36055,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
36056,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36059,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36061,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
36064,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36065,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36069,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36071,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
36074,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36076,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36077,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
36078,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36079,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36080,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36081,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
36082,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36083,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36087,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
36089,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
36090,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
36091,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36092,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
36094,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
36095,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
36096,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36097,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
36098,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
36101,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36103,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36104,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36106,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36109,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36112,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36114,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36115,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36116,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36117,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36123,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36124,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36125,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36126,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36128,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36129,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36132,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
36133,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
36135,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36136,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
36138,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
36141,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36143,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36148,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
36149,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36151,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36156,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36158,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36160,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36161,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36163,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36165,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
36168,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36169,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36170,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36171,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
36172,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36175,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36176,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
36178,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
36179,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36180,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36181,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36184,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36185,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
36189,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
36193,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36195,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
36196,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
36199,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
36200,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36204,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
36205,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36206,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36208,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36210,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36216,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36217,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36218,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
36219,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36225,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36228,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36230,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36232,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36239,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36240,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
36241,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36243,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36244,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
36245,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36246,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36247,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
36248,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
36249,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
36253,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36256,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36260,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36261,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36262,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36263,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
36274,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
36276,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36279,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36285,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36287,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36288,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36291,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36293,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
36295,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
36296,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
36298,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36300,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36302,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36303,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36305,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36307,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
36308,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36309,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36311,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
36313,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
36315,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
36316,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36317,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36320,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36321,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36322,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36324,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36325,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36326,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
36329,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36333,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36334,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36335,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
36336,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36343,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36346,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
36349,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36350,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36351,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
36353,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36357,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
36361,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36362,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
36363,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
36364,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
36365,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
36366,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
36368,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36373,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36374,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36379,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36383,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36384,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36387,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36388,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36391,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36396,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
36397,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36398,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
36399,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36400,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
36404,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36406,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
36409,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36410,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36411,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36412,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36417,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36418,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
36421,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36423,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
36424,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36425,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36426,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36429,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36430,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36431,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36432,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36433,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
36434,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36436,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36437,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
36439,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36442,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36444,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
36445,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36447,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
36450,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36452,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36453,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36457,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36460,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36461,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
36465,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36466,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36467,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36469,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36470,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36472,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36473,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
36474,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
36475,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36476,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36480,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36481,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36482,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
36486,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36487,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36488,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36489,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36491,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36492,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36494,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36496,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36498,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
36501,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
36502,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36503,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36505,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36508,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
36509,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36510,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36512,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
36513,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36515,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36516,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
36520,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36521,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36522,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36523,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36524,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
36527,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
36531,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
36532,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36534,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36536,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
36537,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36538,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36545,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
36548,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36550,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36552,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36556,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
36558,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36559,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36560,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
36562,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
36563,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36564,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36566,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36568,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
36572,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36574,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
36576,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36581,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
36582,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36583,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36586,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36588,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36590,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
36592,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36594,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
36597,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36599,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36600,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
36602,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36603,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36604,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
36605,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36609,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36610,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36612,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
36613,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
36615,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
36622,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36623,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36625,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36631,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36633,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36640,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
36641,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36642,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
36643,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36644,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36645,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36647,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
36648,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
36649,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
36651,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36653,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36655,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36656,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
36657,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36658,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36660,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
36661,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36664,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
36667,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36671,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
36672,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
36674,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36675,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
36676,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
36680,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
36681,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36682,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36684,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36685,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36689,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
36693,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36698,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
36699,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36703,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
36707,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36708,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
36709,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
36711,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
36712,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
36716,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36717,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36719,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36720,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36723,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36724,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36725,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
36730,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
36731,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36732,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36734,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
36736,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
36737,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36740,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
36741,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
36742,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
36743,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36747,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36750,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36751,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36752,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36753,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
36759,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36760,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
36761,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36764,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
